Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1260577,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,1997,,,,,,,59,59.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1263420,WHS3_41,COUNTRY,SWE,EUR,YEAR,Europe,,,1980,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1263695,WHS3_41,COUNTRY,TTO,AMR,YEAR,Americas,,,1980,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1264613,WHS3_41,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1265625,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1267409,WHS3_41,REGION,EMR,,YEAR,,,,1984,,,,,,,5303,5303.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1268478,WHS3_41,COUNTRY,GNB,AFR,YEAR,Africa,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1271449,WHS3_41,COUNTRY,CMR,AFR,YEAR,Africa,,,1986,,,,,,,8,8.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1271838,WHS3_41,COUNTRY,ATG,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1273324,WHS3_41,COUNTRY,AUT,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1273618,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1274727,WHS3_41,COUNTRY,CHL,AMR,YEAR,Americas,,,1996,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1277206,WHS3_41,COUNTRY,SVK,EUR,YEAR,Europe,,,2024,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1277541,WHS3_41,COUNTRY,BMU,AMR,YEAR,Americas,,,1974,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1280367,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,1982,,,,,,,16,16.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1281237,WHS3_41,COUNTRY,TGO,AFR,YEAR,Africa,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1281599,WHS3_41,COUNTRY,AIA,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1284816,WHS3_41,COUNTRY,NGA,AFR,YEAR,Africa,,,1976,,,,,,,333,333.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1285347,WHS3_41,COUNTRY,ALB,EUR,YEAR,Europe,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1286043,WHS3_41,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1286118,WHS3_41,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,1977,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1286128,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,1977,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1288884,WHS3_41,COUNTRY,MDG,AFR,YEAR,Africa,,,2001,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1289181,WHS3_41,REGION,EUR,,YEAR,,,,2002,,,,,,,1189,1189.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1289449,WHS3_41,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,1995,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1290012,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1291079,WHS3_41,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1291608,WHS3_41,COUNTRY,SMR,EUR,YEAR,Europe,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1295179,WHS3_41,COUNTRY,TTO,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1295655,WHS3_41,COUNTRY,ASM,WPR,YEAR,Western Pacific,,,1975,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1296723,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1297420,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1298057,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1299146,WHS3_41,COUNTRY,SWZ,AFR,YEAR,Africa,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1303531,WHS3_41,COUNTRY,BOL,AMR,YEAR,Americas,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1303938,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1981,,,,,,,2688,2688.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1304425,WHS3_41,COUNTRY,BIH,EUR,YEAR,Europe,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1304565,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1306144,WHS3_41,COUNTRY,AIA,AMR,YEAR,Americas,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1306570,WHS3_41,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1306852,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1307929,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1309844,WHS3_41,COUNTRY,VEN,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1310003,WHS3_41,COUNTRY,TTO,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1310246,WHS3_41,COUNTRY,LTU,EUR,YEAR,Europe,,,1998,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1310288,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1310937,WHS3_41,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2007,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1311758,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1312134,WHS3_41,COUNTRY,MDG,AFR,YEAR,Africa,,,1979,,,,,,,479,479.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1312482,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,1978,,,,,,,5021,5021.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1312976,WHS3_41,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1998,,,,,,,1378,1378.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1313620,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1314974,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1980,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1315876,WHS3_41,COUNTRY,KGZ,EUR,YEAR,Europe,,,2003,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1316049,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1316850,WHS3_41,COUNTRY,SVN,EUR,YEAR,Europe,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1318314,WHS3_41,COUNTRY,LCA,AMR,YEAR,Americas,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1318485,WHS3_41,COUNTRY,FRA,EUR,YEAR,Europe,,,1977,,,,,,,20,20.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1322316,WHS3_41,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1986,,,,,,,44,44.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1324057,WHS3_41,COUNTRY,BDI,AFR,YEAR,Africa,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1324123,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1324272,WHS3_41,COUNTRY,TUR,EUR,YEAR,Europe,,,1976,,,,,,,170,170.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1328520,WHS3_41,COUNTRY,DZA,AFR,YEAR,Africa,,,1986,,,,,,,30,30.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1331342,WHS3_41,COUNTRY,PYF,WPR,YEAR,Western Pacific,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1331555,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1988,,,,,,,248,248.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1331899,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1990,,,,,,,10,10.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1334565,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,1983,,,,,,,17,17.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1342101,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,1981,,,,,,,79,79.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1346192,WHS3_41,COUNTRY,VEN,AMR,YEAR,Americas,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1347158,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1347935,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1348283,WHS3_41,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2015,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1353039,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,1986,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1358219,WHS3_41,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,1990,,,,,,,9,9.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1358537,WHS3_41,COUNTRY,KAZ,EUR,YEAR,Europe,,,2006,,,,,,,9,9.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1359011,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1363061,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1363570,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1365873,WHS3_41,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1366443,WHS3_41,COUNTRY,MEX,AMR,YEAR,Americas,,,1980,,,,,,,7,7.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1368141,WHS3_41,COUNTRY,UZB,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1371391,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1373884,WHS3_41,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1373927,WHS3_41,COUNTRY,ECU,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1376344,WHS3_41,COUNTRY,AZE,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1376886,WHS3_41,COUNTRY,PYF,WPR,YEAR,Western Pacific,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1377955,WHS3_41,COUNTRY,CUB,AMR,YEAR,Americas,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1378064,WHS3_41,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,1978,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1378972,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1379004,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1379222,WHS3_41,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1379301,WHS3_41,COUNTRY,SYC,AFR,YEAR,Africa,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1379782,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1380979,WHS3_41,COUNTRY,AUT,EUR,YEAR,Europe,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1383455,WHS3_41,REGION,AMR,,YEAR,,,,2018,,,,,,,894,894.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1383822,WHS3_41,COUNTRY,TGO,AFR,YEAR,Africa,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1384452,WHS3_41,COUNTRY,ATG,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1385681,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1978,,,,,,,203,203.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1387121,WHS3_41,COUNTRY,GUY,AMR,YEAR,Americas,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1389219,WHS3_41,COUNTRY,LVA,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1391115,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1395136,WHS3_41,COUNTRY,BOL,AMR,YEAR,Americas,,,1985,,,,,,,31,31.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1396174,WHS3_41,COUNTRY,GAB,AFR,YEAR,Africa,,,1986,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1396775,WHS3_41,COUNTRY,KGZ,EUR,YEAR,Europe,,,2001,,,,,,,13,13.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1397020,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1397336,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,2015,,,,,,,15,15.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1397704,WHS3_41,COUNTRY,KGZ,EUR,YEAR,Europe,,,1996,,,,,,,412,412.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1398770,WHS3_41,COUNTRY,DMA,AMR,YEAR,Americas,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1399218,WHS3_41,COUNTRY,LBR,AFR,YEAR,Africa,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1400448,WHS3_41,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,1976,,,,,,,498,498.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1400469,WHS3_41,COUNTRY,AGO,AFR,YEAR,Africa,,,1977,,,,,,,15,15.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1404528,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1979,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1406917,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1407306,WHS3_41,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1408608,WHS3_41,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1408928,WHS3_41,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1981,,,,,,,20,20.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1410681,WHS3_41,COUNTRY,FIN,EUR,YEAR,Europe,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1414608,WHS3_41,COUNTRY,CYP,EUR,YEAR,Europe,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1415062,WHS3_41,COUNTRY,TKL,WPR,YEAR,Western Pacific,,,1974,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1416495,WHS3_41,COUNTRY,BOL,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1416723,WHS3_41,COUNTRY,CHL,AMR,YEAR,Americas,,,1981,,,,,,,203,203.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1419768,WHS3_41,REGION,AMR,,YEAR,,,,2021,,,,,,,66,66.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1420043,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,2005,,,,,,,27,27.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
