Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6329871,WHS3_62,COUNTRY,GBR,EUR,YEAR,Europe,,,2023,,,,,,,493,493.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6330433,WHS3_62,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,7368,7368.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6331832,WHS3_62,COUNTRY,IRL,EUR,YEAR,Europe,,,2017,,,,,,,25,25.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6335061,WHS3_62,COUNTRY,KNA,AMR,YEAR,Americas,,,1990,,,,,,,80,80.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6335069,WHS3_62,COUNTRY,GBR,EUR,YEAR,Europe,,,1983,,,,,,,114 948,114948.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6335115,WHS3_62,COUNTRY,DNK,EUR,YEAR,Europe,,,1979,,,,,,,66 493,66493.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6335517,WHS3_62,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2015,,,,,,,619,619.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6336249,WHS3_62,COUNTRY,CRI,AMR,YEAR,Americas,,,2003,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6336456,WHS3_62,COUNTRY,AZE,EUR,YEAR,Europe,,,2008,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6337131,WHS3_62,COUNTRY,ETH,AFR,YEAR,Africa,,,1988,,,,,,,7575,7575.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6338166,WHS3_62,COUNTRY,UGA,AFR,YEAR,Africa,,,2006,,,,,,,5736,5736.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6343437,WHS3_62,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1986,,,,,,,237,237.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6344270,WHS3_62,COUNTRY,GBR,EUR,YEAR,Europe,,,2017,,,,,,,364,364.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6347714,WHS3_62,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,1996,,,,,,,4403,4403.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6349186,WHS3_62,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1987,,,,,,,123,123.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6357168,WHS3_62,COUNTRY,BFA,AFR,YEAR,Africa,,,2024,,,,,,,4397,4397.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6360225,WHS3_62,COUNTRY,SLV,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6360703,WHS3_62,COUNTRY,HKG,,YEAR,,,,2009,,,,,,,22,22.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6361487,WHS3_62,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1998,,,,,,,116,116.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6366037,WHS3_62,COUNTRY,ATG,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6366821,WHS3_62,COUNTRY,NGA,AFR,YEAR,Africa,,,1993,,,,,,,54 734,54734.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6369063,WHS3_62,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6372311,WHS3_62,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,1988,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6372947,WHS3_62,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1989,,,,,,,14 862,14862.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6373113,WHS3_62,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,2011,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6373125,WHS3_62,COUNTRY,HTI,AMR,YEAR,Americas,,,1980,,,,,,,507,507.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6373349,WHS3_62,COUNTRY,NAM,AFR,YEAR,Africa,,,2009,,,,,,,4076,4076.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6374675,WHS3_62,COUNTRY,PER,AMR,YEAR,Americas,,,1985,,,,,,,9393,9393.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6375854,WHS3_62,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,1478,1478.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6376196,WHS3_62,COUNTRY,TCA,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6381194,WHS3_62,COUNTRY,NGA,AFR,YEAR,Africa,,,1981,,,,,,,129 671,129671.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6382570,WHS3_62,COUNTRY,SUR,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6384922,WHS3_62,COUNTRY,CYM,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6386259,WHS3_62,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,1983,,,,,,,695,695.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6386274,WHS3_62,COUNTRY,COL,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6388459,WHS3_62,COUNTRY,KEN,AFR,YEAR,Africa,,,2013,,,,,,,190,190.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6388639,WHS3_62,COUNTRY,DMA,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6393246,WHS3_62,COUNTRY,GUY,AMR,YEAR,Americas,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6393983,WHS3_62,COUNTRY,AND,EUR,YEAR,Europe,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6400231,WHS3_62,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,1990,,,,,,,547,547.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6400913,WHS3_62,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,1983,,,,,,,80 806,80806.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
6404926,WHS3_62,COUNTRY,NOR,EUR,YEAR,Europe,,,2014,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6411018,WHS3_62,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,1995,,,,,,,318,318.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6411773,WHS3_62,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1998,,,,,,,899,899.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6412646,WHS3_62,COUNTRY,VEN,AMR,YEAR,Americas,,,1987,,,,,,,19 261,19261.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6413371,WHS3_62,COUNTRY,GTM,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6413587,WHS3_62,COUNTRY,MUS,AFR,YEAR,Africa,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6414150,WHS3_62,COUNTRY,BDI,AFR,YEAR,Africa,,,1992,,,,,,,22 344,22344.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6417629,WHS3_62,COUNTRY,SVN,EUR,YEAR,Europe,,,1996,,,,,,,8,8.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6418405,WHS3_62,COUNTRY,TZA,AFR,YEAR,Africa,,,2002,,,,,,,5131,5131.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6420467,WHS3_62,COUNTRY,PRT,EUR,YEAR,Europe,,,1993,,,,,,,881,881.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6420481,WHS3_62,COUNTRY,SWE,EUR,YEAR,Europe,,,2001,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6422948,WHS3_62,COUNTRY,HND,AMR,YEAR,Americas,,,1988,,,,,,,1155,1155.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6423286,WHS3_62,COUNTRY,SYC,AFR,YEAR,Africa,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6423800,WHS3_62,REGION,SEAR,,YEAR,,,,2009,,,,,,,84 356,84356.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6430214,WHS3_62,COUNTRY,FRA,EUR,YEAR,Europe,,,1996,,,,,,,66 000,66000.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6430365,WHS3_62,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6432418,WHS3_62,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,1992,,,,,,,17 017,17017.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6433058,WHS3_62,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1975,,,,,,,1982,1982.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
6435778,WHS3_62,COUNTRY,SWZ,AFR,YEAR,Africa,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6435964,WHS3_62,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1985,,,,,,,20 582,20582.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6436262,WHS3_62,COUNTRY,TJK,EUR,YEAR,Europe,,,2022,,,,,,,454,454.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6436381,WHS3_62,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6436386,WHS3_62,COUNTRY,ERI,AFR,YEAR,Africa,,,2011,,,,,,,48,48.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6441997,WHS3_62,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6444943,WHS3_62,COUNTRY,ZMB,AFR,YEAR,Africa,,,1997,,,,,,,7140,7140.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6445091,WHS3_62,COUNTRY,GRC,EUR,YEAR,Europe,,,2010,,,,,,,149,149.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6450445,WHS3_62,COUNTRY,AGO,AFR,YEAR,Africa,,,2005,,,,,,,258,258.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6450594,WHS3_62,COUNTRY,EST,EUR,YEAR,Europe,,,1993,,,,,,,312,312.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6450601,WHS3_62,COUNTRY,ITA,EUR,YEAR,Europe,,,2000,,,,,,,1457,1457.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6451029,WHS3_62,COUNTRY,GIN,AFR,YEAR,Africa,,,1982,,,,,,,15 038,15038.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6452189,WHS3_62,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,1981,,,,,,,45,45.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6454448,WHS3_62,COUNTRY,ZWE,AFR,YEAR,Africa,,,2009,,,,,,,853,853.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6455214,WHS3_62,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1991,,,,,,,1896,1896.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6455416,WHS3_62,COUNTRY,CAN,AMR,YEAR,Americas,,,1989,,,,,,,11 145,11145.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6457946,WHS3_62,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1999,,,,,,,3609,3609.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6457957,WHS3_62,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1997,,,,,,,2041,2041.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6458176,WHS3_62,COUNTRY,MEX,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6462240,WHS3_62,COUNTRY,SWE,EUR,YEAR,Europe,,,2023,,,,,,,11,11.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6463760,WHS3_62,COUNTRY,SRB,EUR,YEAR,Europe,,,2011,,,,,,,370,370.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6468378,WHS3_62,COUNTRY,FRA,EUR,YEAR,Europe,,,1980,,,,,,,1244,1244.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
6468435,WHS3_62,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2007,,,,,,,1088,1088.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6468629,WHS3_62,COUNTRY,TON,WPR,YEAR,Western Pacific,,,1998,,,,,,,36,36.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6469204,WHS3_62,COUNTRY,NAM,AFR,YEAR,Africa,,,1999,,,,,,,296,296.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6470575,WHS3_62,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,4248,4248.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6471078,WHS3_62,REGION,WPR,,YEAR,,,,2011,,,,,,,21 050,21050.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6472940,WHS3_62,COUNTRY,KEN,AFR,YEAR,Africa,,,1997,,,,,,,3339,3339.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6476035,WHS3_62,COUNTRY,ZAF,AFR,YEAR,Africa,,,2017,,,,,,,210,210.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6476287,WHS3_62,COUNTRY,GBR,EUR,YEAR,Europe,,,2022,,,,,,,63,63.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6476850,WHS3_62,COUNTRY,TZA,AFR,YEAR,Africa,,,1987,,,,,,,42 109,42109.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
6479399,WHS3_62,COUNTRY,GNQ,AFR,YEAR,Africa,,,1993,,,,,,,157,157.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6485817,WHS3_62,COUNTRY,VEN,AMR,YEAR,Americas,,,1982,,,,,,,14 200,14200.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
6486408,WHS3_62,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2003,,,,,,,8257,8257.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6493425,WHS3_62,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2000,,,,,,,73 951,73951.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6495462,WHS3_62,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,230,230.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6500468,WHS3_62,COUNTRY,PER,AMR,YEAR,Americas,,,1986,,,,,,,6099,6099.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6504509,WHS3_62,COUNTRY,TCD,AFR,YEAR,Africa,,,1991,,,,,,,21 182,21182.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6505838,WHS3_62,COUNTRY,KAZ,EUR,YEAR,Europe,,,2005,,,,,,,16 118,16118.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6512905,WHS3_62,COUNTRY,SEN,AFR,YEAR,Africa,,,2008,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6513134,WHS3_62,REGION,EUR,,YEAR,,,,1992,,,,,,,330 546,330546.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6513168,WHS3_62,COUNTRY,AUT,EUR,YEAR,Europe,,,2012,,,,,,,36,36.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6513777,WHS3_62,COUNTRY,BRA,AMR,YEAR,Americas,,,1994,,,,,,,35,35.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6517918,WHS3_62,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2011,,,,,,,42,42.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6518367,WHS3_62,COUNTRY,MAC,,YEAR,,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6518702,WHS3_62,COUNTRY,ARM,EUR,YEAR,Europe,,,2006,,,,,,,137,137.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6519246,WHS3_62,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,1421,1421.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6520160,WHS3_62,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,1976,,,,,,,6135,6135.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
6520581,WHS3_62,COUNTRY,BHS,AMR,YEAR,Americas,,,1979,,,,,,,1659,1659.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
6524367,WHS3_62,COUNTRY,BRA,AMR,YEAR,Americas,,,1999,,,,,,,908,908.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6524464,WHS3_62,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1996,,,,,,,4929,4929.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6526980,WHS3_62,COUNTRY,DMA,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6527373,WHS3_62,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,11,11.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6531097,WHS3_62,COUNTRY,ATG,AMR,YEAR,Americas,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6531385,WHS3_62,REGION,SEAR,,YEAR,,,,2013,,,,,,,24 564,24564.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6536364,WHS3_62,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1993,,,,,,,155 310,155310.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6537716,WHS3_62,COUNTRY,TGO,AFR,YEAR,Africa,,,1986,,,,,,,13 119,13119.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
6537806,WHS3_62,COUNTRY,BGR,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6538665,WHS3_62,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1993,,,,,,,2682,2682.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6542644,WHS3_62,COUNTRY,PER,AMR,YEAR,Americas,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6543788,WHS3_62,COUNTRY,ECU,AMR,YEAR,Americas,,,1998,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
6543916,WHS3_62,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1999,,,,,,,341,341.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6545131,WHS3_62,COUNTRY,CYP,EUR,YEAR,Europe,,,1976,,,,,,,19,19.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
