Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3475942,WHS3_49,COUNTRY,CZE,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:28:02+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3476438,WHS3_49,COUNTRY,GAB,YEAR,AFR,Africa,,,1987,,,,,,,16,16.0,,,,2019-09-11T08:28:13+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3479156,WHS3_49,COUNTRY,SUR,YEAR,AMR,Americas,,,1998,,,,,,,0,0.0,,,,2019-09-11T08:29:23+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3483381,WHS3_49,COUNTRY,ROU,YEAR,EUR,Europe,,,1998,,,,,,,0,0.0,,,,2019-09-11T08:29:07+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3484635,WHS3_49,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,1986,,,,,,,40,40.0,,,,2019-09-11T08:29:25+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3485874,WHS3_49,COUNTRY,ITA,YEAR,EUR,Europe,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:28:27+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3495193,WHS3_49,REGION,AMR,YEAR,,,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:29:41+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3498902,WHS3_49,COUNTRY,MDA,YEAR,EUR,Europe,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:29:07+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3502356,WHS3_49,COUNTRY,CMR,YEAR,AFR,Africa,,,1991,,,,,,,75,75.0,,,,2019-09-11T08:27:52+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3502968,WHS3_49,COUNTRY,MWI,YEAR,AFR,Africa,,,2017,,,,,,,0,0.0,,,,2019-09-11T08:28:39+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3503089,WHS3_49,REGION,AMR,YEAR,,,,,2006,,,,,,,0,0.0,,,,2019-09-11T08:29:41+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3505361,WHS3_49,COUNTRY,KIR,YEAR,WPR,Western Pacific,,,1985,,,,,,,0,0.0,,,,2019-09-11T08:28:32+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3505921,WHS3_49,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:29:25+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3506529,WHS3_49,COUNTRY,BGR,YEAR,EUR,Europe,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:27:48+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3508316,WHS3_49,COUNTRY,PRY,YEAR,AMR,Americas,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:29:02+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3509210,WHS3_49,COUNTRY,ISR,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:26+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3509423,WHS3_49,COUNTRY,SMR,YEAR,EUR,Europe,,,1998,,,,,,,0,0.0,,,,2019-09-11T08:29:12+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3510577,WHS3_49,COUNTRY,UKR,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:29:33+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3511681,WHS3_49,COUNTRY,TTO,YEAR,AMR,Americas,,,1999,,,,,,,0,0.0,,,,2019-09-11T08:29:28+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3515383,WHS3_49,COUNTRY,DNK,YEAR,EUR,Europe,,,1983,,,,,,,1,1.0,,,,2019-09-11T08:28:04+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
3515860,WHS3_49,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,1983,,,,,,,49,49.0,,,,2019-09-11T08:28:48+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
3516129,WHS3_49,COUNTRY,VCT,YEAR,AMR,Americas,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:29:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3516984,WHS3_49,COUNTRY,HRV,YEAR,EUR,Europe,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:28:00+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3518888,WHS3_49,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,1987,,,,,,,1449,1449.0,,,,2019-09-11T08:29:39+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3519274,WHS3_49,COUNTRY,DMA,YEAR,AMR,Americas,,,2001,,,,,,,0,0.0,,,,2019-09-11T08:28:05+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3521954,WHS3_49,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:28:32+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3523837,WHS3_49,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,1991,,,,,,,0,0.0,,,,2019-09-11T08:28:05+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3524833,WHS3_49,COUNTRY,MWI,YEAR,AFR,Africa,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:39+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3528288,WHS3_49,COUNTRY,GNB,YEAR,AFR,Africa,,,1994,,,,,,,0,0.0,,,,2019-09-11T08:28:19+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3528918,WHS3_49,COUNTRY,PRT,YEAR,EUR,Europe,,,1984,,,,,,,0,0.0,,,,2019-09-11T08:29:05+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
3532038,WHS3_49,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3532134,WHS3_49,COUNTRY,UGA,YEAR,AFR,Africa,,,1995,,,,,,,100,100.0,,,,2019-09-11T08:29:32+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3534754,WHS3_49,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2006,,,,,,,0,0.0,,,,2019-09-11T08:28:33+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3535337,WHS3_49,COUNTRY,CUB,YEAR,AMR,Americas,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:28:01+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3536095,WHS3_49,COUNTRY,ROU,YEAR,EUR,Europe,,,1981,,,,,,,125,125.0,,,,2019-09-11T08:29:08+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
3536988,WHS3_49,COUNTRY,DOM,YEAR,AMR,Americas,,,2014,,,,,,,0,0.0,,,,2019-09-11T08:28:05+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3537674,WHS3_49,REGION,AFR,YEAR,,,,,1980,,,,,,,5126,5126.0,,,,2019-09-11T08:29:41+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3542676,WHS3_49,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:28:32+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3542943,WHS3_49,COUNTRY,BHS,YEAR,AMR,Americas,,,1989,,,,,,,0,0.0,,,,2019-09-11T08:27:39+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
3544592,WHS3_49,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,1988,,,,,,,540,540.0,,,,2019-09-11T08:27:40+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3548991,WHS3_49,COUNTRY,SWE,YEAR,EUR,Europe,,,1984,,,,,,,0,0.0,,,,2019-09-11T08:29:24+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
3550354,WHS3_49,COUNTRY,LVA,YEAR,EUR,Europe,,,1991,,,,,,,0,0.0,,,,2019-09-11T08:28:34+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3554674,WHS3_49,COUNTRY,MCO,YEAR,EUR,Europe,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3555282,WHS3_49,COUNTRY,KNA,YEAR,AMR,Americas,,,2006,,,,,,,0,0.0,,,,2019-09-11T08:29:09+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3555751,WHS3_49,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,1998,,,,,,,0,0.0,,,,2019-09-11T08:29:33+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
3556050,WHS3_49,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:29:06+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3557000,WHS3_49,COUNTRY,HRV,YEAR,EUR,Europe,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:28:00+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3557028,WHS3_49,COUNTRY,KAZ,YEAR,EUR,Europe,,,1997,,,,,,,0,0.0,,,,2019-09-11T08:28:30+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
3557048,WHS3_49,COUNTRY,GHA,YEAR,AFR,Africa,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:28:15+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3561771,WHS3_49,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,1983,,,,,,,152,152.0,,,,2019-09-11T08:28:25+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
3567681,WHS3_49,COUNTRY,HTI,YEAR,AMR,Americas,,,2001,,,,,,,9,9.0,,,,2019-09-11T08:28:20+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3568065,WHS3_49,COUNTRY,VEN,YEAR,AMR,Americas,,,1997,,,,,,,0,0.0,,,,2019-09-11T08:29:38+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
3568073,WHS3_49,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2001,,,,,,,0,0.0,,,,2019-09-11T08:28:45+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3569412,WHS3_49,COUNTRY,KNA,YEAR,AMR,Americas,,,1983,,,,,,,0,0.0,,,,2019-09-11T08:29:10+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
3570939,WHS3_49,COUNTRY,AGO,YEAR,AFR,Africa,,,1987,,,,,,,15,15.0,,,,2019-09-11T08:27:35+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3572359,WHS3_49,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,1994,,,,,,,173,173.0,,,,2019-09-11T08:29:39+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3574377,WHS3_49,COUNTRY,BIH,YEAR,EUR,Europe,,,1999,,,,,,,0,0.0,,,,2019-09-11T08:27:45+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3576007,WHS3_49,COUNTRY,ESP,YEAR,EUR,Europe,,,1990,,,,,,,0,0.0,,,,2019-09-11T08:29:21+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
3576468,WHS3_49,COUNTRY,ISR,YEAR,EUR,Europe,,,1980,,,,,,,11,11.0,,,,2019-09-11T08:28:27+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3577913,WHS3_49,COUNTRY,FRA,YEAR,EUR,Europe,,,1991,,,,,,,0,0.0,,,,2019-09-11T08:28:13+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3580533,WHS3_49,COUNTRY,GHA,YEAR,AFR,Africa,,,1997,,,,,,,17,17.0,,,,2019-09-11T08:28:16+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
3580981,WHS3_49,COUNTRY,CMR,YEAR,AFR,Africa,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:27:52+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3583462,WHS3_49,COUNTRY,GNQ,YEAR,AFR,Africa,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:28:08+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3587294,WHS3_49,COUNTRY,HUN,YEAR,EUR,Europe,,,1985,,,,,,,0,0.0,,,,2019-09-11T08:28:22+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3587657,WHS3_49,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,17,17.0,,,,2019-09-11T08:27:32+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3587963,WHS3_49,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,1994,,,,,,,6,6.0,,,,2019-09-11T08:28:33+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3588311,WHS3_49,COUNTRY,GHA,YEAR,AFR,Africa,,,1996,,,,,,,8,8.0,,,,2019-09-11T08:28:16+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
3589190,WHS3_49,COUNTRY,BGR,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:27:48+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3590319,WHS3_49,COUNTRY,MDG,YEAR,AFR,Africa,,,1997,,,,,,,10,10.0,,,,2019-09-11T08:28:38+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
3594246,WHS3_49,COUNTRY,ARM,YEAR,EUR,Europe,,,1997,,,,,,,0,0.0,,,,2019-09-11T08:27:37+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
3594976,WHS3_49,COUNTRY,MNE,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:47+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3595201,WHS3_49,COUNTRY,GUY,YEAR,AMR,Americas,,,1994,,,,,,,0,0.0,,,,2019-09-11T08:28:20+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3595412,WHS3_49,COUNTRY,MOZ,YEAR,AFR,Africa,,,1995,,,,,,,0,0.0,,,,2019-09-11T08:28:48+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3597560,WHS3_49,COUNTRY,PER,YEAR,AMR,Americas,,,2012,,,,,,,0,0.0,,,,2019-09-11T08:29:02+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3598216,WHS3_49,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,1981,,,,,,,0,0.0,,,,2019-09-11T08:29:17+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
3598811,WHS3_49,COUNTRY,BDI,YEAR,AFR,Africa,,,2015,,,,,,,0,0.0,,,,2019-09-11T08:27:49+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3603170,WHS3_49,COUNTRY,TTO,YEAR,AMR,Americas,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:29:28+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3603374,WHS3_49,COUNTRY,ALB,YEAR,EUR,Europe,,,1985,,,,,,,1,1.0,,,,2019-09-11T08:27:33+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
3605163,WHS3_49,COUNTRY,COM,YEAR,AFR,Africa,,,1999,,,,,,,0,0.0,,,,2019-09-11T08:27:57+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
3607361,WHS3_49,COUNTRY,FRA,YEAR,EUR,Europe,,,1989,,,,,,,2,2.0,,,,2019-09-11T08:28:13+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
3608180,WHS3_49,COUNTRY,BDI,YEAR,AFR,Africa,,,2002,,,,,,,0,0.0,,,,2019-09-11T08:27:49+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3610775,WHS3_49,COUNTRY,MUS,YEAR,AFR,Africa,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:28:44+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3610885,WHS3_49,COUNTRY,NLD,YEAR,EUR,Europe,,,1980,,,,,,,0,0.0,,,,2019-09-11T08:28:52+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3611334,WHS3_49,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2016,,,,,,,0,0.0,,,,2019-09-11T08:29:21+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3614000,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2006,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3618665,WHS3_49,COUNTRY,PER,YEAR,AMR,Americas,,,2009,,,,,,,0,0.0,,,,2019-09-11T08:29:02+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3622697,WHS3_49,COUNTRY,LUX,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:37+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3627110,WHS3_49,COUNTRY,NER,YEAR,AFR,Africa,,,1995,,,,,,,40,40.0,,,,2019-09-11T08:28:55+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
3629629,WHS3_49,COUNTRY,AND,YEAR,EUR,Europe,,,2011,,,,,,,0,0.0,,,,2019-09-11T08:27:34+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3630882,WHS3_49,COUNTRY,SLV,YEAR,AMR,Americas,,,2001,,,,,,,0,0.0,,,,2019-09-11T08:28:08+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3634380,WHS3_49,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,0,0.0,,,,2019-09-11T08:29:22+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3635001,WHS3_49,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,1987,,,,,,,67,67.0,,,,2019-09-11T08:28:49+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3635905,WHS3_49,COUNTRY,COD,YEAR,AFR,Africa,,,1991,,,,,,,19,19.0,,,,2019-09-11T08:28:03+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
3636789,WHS3_49,COUNTRY,GBR,YEAR,EUR,Europe,,,1982,,,,,,,3,3.0,,,,2019-09-11T08:29:34+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3643129,WHS3_49,COUNTRY,TTO,YEAR,AMR,Americas,,,1988,,,,,,,0,0.0,,,,2019-09-11T08:29:29+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3643331,WHS3_49,COUNTRY,MRT,YEAR,AFR,Africa,,,2001,,,,,,,1,1.0,,,,2019-09-11T08:28:43+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3643852,WHS3_49,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,1981,,,,,,,40,40.0,,,,2019-09-11T08:28:05+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
3643994,WHS3_49,COUNTRY,ITA,YEAR,EUR,Europe,,,2012,,,,,,,0,0.0,,,,2019-09-11T08:28:27+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3644667,WHS3_49,COUNTRY,BOL,YEAR,AMR,Americas,,,1990,,,,,,,0,0.0,,,,2019-09-11T08:27:45+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
3644855,WHS3_49,COUNTRY,LBR,YEAR,AFR,Africa,,,1984,,,,,,,4,4.0,,,,2019-09-11T08:28:36+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
3650153,WHS3_49,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,0,0.0,,,,2019-09-11T08:29:13+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3650682,WHS3_49,COUNTRY,STP,YEAR,AFR,Africa,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:29:12+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
3655597,WHS3_49,COUNTRY,CHL,YEAR,AMR,Americas,,,1988,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3656131,WHS3_49,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,0,0.0,,,,2019-09-11T08:27:32+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3658002,WHS3_49,COUNTRY,VCT,YEAR,AMR,Americas,,,1980,,,,,,,0,0.0,,,,2019-09-11T08:29:11+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
3659861,WHS3_49,COUNTRY,BEL,YEAR,EUR,Europe,,,1982,,,,,,,0,0.0,,,,2019-09-11T08:27:42+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3660954,WHS3_49,COUNTRY,DOM,YEAR,AMR,Americas,,,2009,,,,,,,0,0.0,,,,2019-09-11T08:28:05+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3660978,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,,1986,,,,,,,0,0.0,,,,2019-09-11T08:28:16+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3660979,WHS3_49,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3662924,WHS3_49,COUNTRY,CHE,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:29:24+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3663025,WHS3_49,COUNTRY,DOM,YEAR,AMR,Americas,,,1994,,,,,,,0,0.0,,,,2019-09-11T08:28:06+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
3666307,WHS3_49,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2019-09-11T08:29:06+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3666400,WHS3_49,COUNTRY,TUR,YEAR,EUR,Europe,,,1982,,,,,,,219,219.0,,,,2019-09-11T08:29:30+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
3667902,WHS3_49,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,1986,,,,,,,1,1.0,,,,2019-09-11T08:29:20+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3671413,WHS3_49,COUNTRY,PRT,YEAR,EUR,Europe,,,2005,,,,,,,0,0.0,,,,2019-09-11T08:29:05+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
3673145,WHS3_49,COUNTRY,MUS,YEAR,AFR,Africa,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:28:44+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3673527,WHS3_49,COUNTRY,MNE,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:28:47+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3674064,WHS3_49,COUNTRY,ETH,YEAR,AFR,Africa,,,1992,,,,,,,126,126.0,,,,2019-09-11T08:28:11+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
3675248,WHS3_49,COUNTRY,ESP,YEAR,EUR,Europe,,,2001,,,,,,,0,0.0,,,,2019-09-11T08:29:21+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3676330,WHS3_49,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:29:06+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3680433,WHS3_49,COUNTRY,BWA,YEAR,AFR,Africa,,,1981,,,,,,,1,1.0,,,,2019-09-11T08:27:46+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
3680775,WHS3_49,COUNTRY,AUT,YEAR,EUR,Europe,,,1983,,,,,,,0,0.0,,,,2019-09-11T08:27:38+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
3684288,WHS3_49,COUNTRY,GMB,YEAR,AFR,Africa,,,1988,,,,,,,5,5.0,,,,2019-09-11T08:28:14+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
3684394,WHS3_49,COUNTRY,BIH,YEAR,EUR,Europe,,,2003,,,,,,,0,0.0,,,,2019-09-11T08:27:45+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3684550,WHS3_49,COUNTRY,GUY,YEAR,AMR,Americas,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:28:20+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
