Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5523373,WHS4_544,COUNTRY,MRT,AFR,YEAR,Africa,,,2017,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5528843,WHS4_544,REGION,WPR,,YEAR,,,,2014,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5534052,WHS4_544,COUNTRY,TGO,AFR,YEAR,Africa,,,2015,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5539872,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2023,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5542648,WHS4_544,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2022,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5548224,WHS4_544,COUNTRY,LBR,AFR,YEAR,Africa,,,2013,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5552186,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2006,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5552932,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2007,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5559256,WHS4_544,COUNTRY,BGR,EUR,YEAR,Europe,,,2007,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5560126,WHS4_544,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2009,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5561212,WHS4_544,COUNTRY,USA,AMR,YEAR,Americas,,,2021,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5562522,WHS4_544,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2006,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5562542,WHS4_544,COUNTRY,AZE,EUR,YEAR,Europe,,,2022,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5564991,WHS4_544,COUNTRY,GTM,AMR,YEAR,Americas,,,2007,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5566175,WHS4_544,COUNTRY,HTI,AMR,YEAR,Americas,,,2012,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5566513,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2010,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5566655,WHS4_544,COUNTRY,GIN,AFR,YEAR,Africa,,,2008,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5571200,WHS4_544,COUNTRY,GRD,AMR,YEAR,Americas,,,2003,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5571386,WHS4_544,COUNTRY,GEO,EUR,YEAR,Europe,,,2003,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5571954,WHS4_544,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5579371,WHS4_544,COUNTRY,BLZ,AMR,YEAR,Americas,,,2017,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5580128,WHS4_544,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5585378,WHS4_544,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2019,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5585741,WHS4_544,COUNTRY,AND,EUR,YEAR,Europe,,,2020,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5587445,WHS4_544,REGION,EUR,,YEAR,,,,2022,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5591835,WHS4_544,COUNTRY,CYP,EUR,YEAR,Europe,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5594338,WHS4_544,COUNTRY,GRC,EUR,YEAR,Europe,,,2022,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5594584,WHS4_544,COUNTRY,SVN,EUR,YEAR,Europe,,,2024,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5597297,WHS4_544,COUNTRY,EST,EUR,YEAR,Europe,,,2017,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5597565,WHS4_544,COUNTRY,BOL,AMR,YEAR,Americas,,,2020,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5597756,WHS4_544,COUNTRY,TKM,EUR,YEAR,Europe,,,2006,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5603548,WHS4_544,COUNTRY,DNK,EUR,YEAR,Europe,,,2012,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5604669,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5610540,WHS4_544,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,2020,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5610686,WHS4_544,COUNTRY,URY,AMR,YEAR,Americas,,,2012,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5612616,WHS4_544,COUNTRY,CZE,EUR,YEAR,Europe,,,2018,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5612619,WHS4_544,COUNTRY,DMA,AMR,YEAR,Americas,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5612799,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2002,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5616732,WHS4_544,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,50,50.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5623902,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5625753,WHS4_544,COUNTRY,FIN,EUR,YEAR,Europe,,,2002,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5631598,WHS4_544,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,2004,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5636715,WHS4_544,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2021,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5637698,WHS4_544,COUNTRY,BEN,AFR,YEAR,Africa,,,2002,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5649156,WHS4_544,COUNTRY,KGZ,EUR,YEAR,Europe,,,2018,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5651440,WHS4_544,COUNTRY,SYC,AFR,YEAR,Africa,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5656929,WHS4_544,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2007,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5657069,WHS4_544,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5667333,WHS4_544,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5675072,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2002,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5680015,WHS4_544,COUNTRY,HRV,EUR,YEAR,Europe,,,2006,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5680041,WHS4_544,COUNTRY,GNQ,AFR,YEAR,Africa,,,2014,,,,,,,55,55.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5680430,WHS4_544,REGION,WPR,,YEAR,,,,2008,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5689131,WHS4_544,COUNTRY,PRT,EUR,YEAR,Europe,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5693273,WHS4_544,COUNTRY,TCD,AFR,YEAR,Africa,,,2016,,,,,,,44,44.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5694136,WHS4_544,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5694430,WHS4_544,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2016,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5695354,WHS4_544,COUNTRY,SWE,EUR,YEAR,Europe,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5700065,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2020,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5701369,WHS4_544,COUNTRY,FRA,EUR,YEAR,Europe,,,2000,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5707884,WHS4_544,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2014,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5713875,WHS4_544,COUNTRY,SWZ,AFR,YEAR,Africa,,,2003,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5714903,WHS4_544,COUNTRY,RUS,EUR,YEAR,Europe,,,2022,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5718728,WHS4_544,REGION,AMR,,YEAR,,,,2022,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5718833,WHS4_544,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5719775,WHS4_544,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2022,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5720722,WHS4_544,COUNTRY,RWA,AFR,YEAR,Africa,,,2001,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5726626,WHS4_544,COUNTRY,DZA,AFR,YEAR,Africa,,,2008,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5727787,WHS4_544,COUNTRY,SLE,AFR,YEAR,Africa,,,2003,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5732297,WHS4_544,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5733844,WHS4_544,COUNTRY,CAN,AMR,YEAR,Americas,,,2015,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5744359,WHS4_544,COUNTRY,TGO,AFR,YEAR,Africa,,,2017,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5746845,WHS4_544,COUNTRY,ATG,AMR,YEAR,Americas,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5750075,WHS4_544,COUNTRY,BGR,EUR,YEAR,Europe,,,2005,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5750873,WHS4_544,COUNTRY,MWI,AFR,YEAR,Africa,,,2004,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5758299,WHS4_544,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5763169,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5764661,WHS4_544,COUNTRY,MDG,AFR,YEAR,Africa,,,2020,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5768684,WHS4_544,COUNTRY,PRT,EUR,YEAR,Europe,,,2001,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5771452,WHS4_544,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2022,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5777512,WHS4_544,REGION,AMR,,YEAR,,,,2002,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5777911,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5778815,WHS4_544,COUNTRY,MRT,AFR,YEAR,Africa,,,2024,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5788239,WHS4_544,COUNTRY,KNA,AMR,YEAR,Americas,,,2019,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5790080,WHS4_544,COUNTRY,BGR,EUR,YEAR,Europe,,,2011,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5794460,WHS4_544,COUNTRY,COM,AFR,YEAR,Africa,,,2004,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5795062,WHS4_544,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2024,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5795991,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2019,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5796230,WHS4_544,COUNTRY,DOM,AMR,YEAR,Americas,,,2018,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5796612,WHS4_544,COUNTRY,BEN,AFR,YEAR,Africa,,,2017,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5799741,WHS4_544,COUNTRY,ZWE,AFR,YEAR,Africa,,,2021,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5802405,WHS4_544,COUNTRY,KGZ,EUR,YEAR,Europe,,,2008,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5802572,WHS4_544,COUNTRY,NOR,EUR,YEAR,Europe,,,2013,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5802914,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2016,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5803142,WHS4_544,REGION,AFR,,YEAR,,,,2015,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5806566,WHS4_544,COUNTRY,ETH,AFR,YEAR,Africa,,,2001,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5807930,WHS4_544,COUNTRY,STP,AFR,YEAR,Africa,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
5808712,WHS4_544,COUNTRY,KGZ,EUR,YEAR,Europe,,,2002,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5809481,WHS4_544,COUNTRY,PER,AMR,YEAR,Americas,,,2023,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5815374,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5819887,WHS4_544,COUNTRY,UGA,AFR,YEAR,Africa,,,2019,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5820468,WHS4_544,COUNTRY,SUR,AMR,YEAR,Americas,,,2006,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5826786,WHS4_544,COUNTRY,BFA,AFR,YEAR,Africa,,,2016,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5828077,WHS4_544,COUNTRY,TON,WPR,YEAR,Western Pacific,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
5834640,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5835323,WHS4_544,COUNTRY,DOM,AMR,YEAR,Americas,,,2023,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5840786,WHS4_544,COUNTRY,LSO,AFR,YEAR,Africa,,,2011,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5842154,WHS4_544,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2017,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5846446,WHS4_544,COUNTRY,IRL,EUR,YEAR,Europe,,,2017,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5847686,WHS4_544,COUNTRY,CMR,AFR,YEAR,Africa,,,2008,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5851833,WHS4_544,COUNTRY,JAM,AMR,YEAR,Americas,,,2015,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5853261,WHS4_544,COUNTRY,BWA,AFR,YEAR,Africa,,,2012,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5854382,WHS4_544,COUNTRY,SVN,EUR,YEAR,Europe,,,2021,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5857067,WHS4_544,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2006,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5858272,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2011,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5859401,WHS4_544,COUNTRY,ARG,AMR,YEAR,Americas,,,2010,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5865020,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2017,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5865147,WHS4_544,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2003,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5867382,WHS4_544,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2005,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5870447,WHS4_544,COUNTRY,MNE,EUR,YEAR,Europe,,,2014,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5879882,WHS4_544,COUNTRY,CAF,AFR,YEAR,Africa,,,2020,,,,,,,40,40.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5888868,WHS4_544,COUNTRY,UKR,EUR,YEAR,Europe,,,2001,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5890794,WHS4_544,COUNTRY,HRV,EUR,YEAR,Europe,,,2014,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
