Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1447154,WHS4_100,COUNTRY,GUY,YEAR,AMR,Americas,,2002,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1451610,WHS4_100,COUNTRY,BIH,YEAR,EUR,Europe,,2008,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1454435,WHS4_100,COUNTRY,GNQ,YEAR,AFR,Africa,,2018,,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1455617,WHS4_100,COUNTRY,PRT,YEAR,EUR,Europe,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1458230,WHS4_100,COUNTRY,NER,YEAR,AFR,Africa,,2003,,,,,,,,41,41.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1461159,WHS4_100,COUNTRY,GHA,YEAR,AFR,Africa,,2016,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1462636,WHS4_100,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2021,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1464013,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,2000,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1466000,WHS4_100,COUNTRY,CIV,YEAR,AFR,Africa,,2008,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1466003,WHS4_100,COUNTRY,BRB,YEAR,AMR,Americas,,2001,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1468370,WHS4_100,COUNTRY,DNK,YEAR,EUR,Europe,,2014,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1470027,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1475468,WHS4_100,COUNTRY,ZMB,YEAR,AFR,Africa,,2021,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1475661,WHS4_100,COUNTRY,FSM,YEAR,WPR,Western Pacific,,2014,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1476373,WHS4_100,COUNTRY,GUY,YEAR,AMR,Americas,,2011,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1478390,WHS4_100,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1483757,WHS4_100,REGION,SEAR,YEAR,,,,2002,,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1484871,WHS4_100,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2011,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1486099,WHS4_100,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1487725,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1488535,WHS4_100,COUNTRY,MHL,YEAR,WPR,Western Pacific,,2020,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1490761,WHS4_100,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2020,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1492759,WHS4_100,COUNTRY,COM,YEAR,AFR,Africa,,2021,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1498563,WHS4_100,COUNTRY,GRD,YEAR,AMR,Americas,,2000,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1500203,WHS4_100,COUNTRY,GNB,YEAR,AFR,Africa,,2022,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1500208,WHS4_100,COUNTRY,MRT,YEAR,AFR,Africa,,2011,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1500594,WHS4_100,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2002,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1505617,WHS4_100,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2021,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1506245,WHS4_100,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2022,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1510304,WHS4_100,COUNTRY,SVN,YEAR,EUR,Europe,,2008,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1510697,WHS4_100,COUNTRY,SWZ,YEAR,AFR,Africa,,2002,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1511726,WHS4_100,COUNTRY,CHL,YEAR,AMR,Americas,,2003,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1515131,WHS4_100,COUNTRY,ITA,YEAR,EUR,Europe,,2000,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1517340,WHS4_100,COUNTRY,TJK,YEAR,EUR,Europe,,2020,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1519542,WHS4_100,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2008,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1524104,WHS4_100,COUNTRY,GNQ,YEAR,AFR,Africa,,2001,,,,,,,,37,37.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1528341,WHS4_100,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2021,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1532114,WHS4_100,COUNTRY,GEO,YEAR,EUR,Europe,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1533127,WHS4_100,COUNTRY,HUN,YEAR,EUR,Europe,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1533401,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,2023,,,,,,,,60,60.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1535475,WHS4_100,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2012,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1539095,WHS4_100,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2002,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1540160,WHS4_100,COUNTRY,MDG,YEAR,AFR,Africa,,2005,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1541266,WHS4_100,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1541472,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,2009,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1542704,WHS4_100,COUNTRY,ROU,YEAR,EUR,Europe,,2001,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1543115,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,2007,,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1543173,WHS4_100,COUNTRY,HRV,YEAR,EUR,Europe,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1543205,WHS4_100,COUNTRY,BIH,YEAR,EUR,Europe,,2017,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1545746,WHS4_100,COUNTRY,DNK,YEAR,EUR,Europe,,2008,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1548969,WHS4_100,COUNTRY,CUB,YEAR,AMR,Americas,,2009,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1559869,WHS4_100,COUNTRY,BRB,YEAR,AMR,Americas,,2020,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1568998,WHS4_100,COUNTRY,CIV,YEAR,AFR,Africa,,2019,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1569830,WHS4_100,COUNTRY,USA,YEAR,AMR,Americas,,2018,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1572784,WHS4_100,COUNTRY,SLV,YEAR,AMR,Americas,,2000,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1574268,WHS4_100,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1575330,WHS4_100,COUNTRY,IRL,YEAR,EUR,Europe,,2018,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1577290,WHS4_100,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1580529,WHS4_100,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2018,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1585101,WHS4_100,COUNTRY,MUS,YEAR,AFR,Africa,,2018,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1586193,WHS4_100,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2002,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1591443,WHS4_100,COUNTRY,CHL,YEAR,AMR,Americas,,2023,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1591943,WHS4_100,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2003,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1595534,WHS4_100,REGION,AFR,YEAR,,,,2002,,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1598901,WHS4_100,REGION,AMR,YEAR,,,,2013,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1599782,WHS4_100,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1602486,WHS4_100,COUNTRY,DEU,YEAR,EUR,Europe,,2007,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1603313,WHS4_100,COUNTRY,ISR,YEAR,EUR,Europe,,2022,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1604679,WHS4_100,COUNTRY,TTO,YEAR,AMR,Americas,,2021,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1609884,WHS4_100,COUNTRY,JAM,YEAR,AMR,Americas,,2020,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1612741,WHS4_100,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2013,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1613951,WHS4_100,COUNTRY,TTO,YEAR,AMR,Americas,,2022,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1615677,WHS4_100,COUNTRY,KAZ,YEAR,EUR,Europe,,2012,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1620954,WHS4_100,COUNTRY,POL,YEAR,EUR,Europe,,2021,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1621020,WHS4_100,COUNTRY,MKD,YEAR,EUR,Europe,,2007,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1621725,WHS4_100,COUNTRY,KEN,YEAR,AFR,Africa,,2017,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1624706,WHS4_100,COUNTRY,HND,YEAR,AMR,Americas,,2000,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1626360,WHS4_100,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2018,,,,,,,,35,35.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1633921,WHS4_100,COUNTRY,BFA,YEAR,AFR,Africa,,2014,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1634605,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,2019,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1635204,WHS4_100,COUNTRY,GAB,YEAR,AFR,Africa,,2015,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1636368,WHS4_100,COUNTRY,BEN,YEAR,AFR,Africa,,2000,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1637270,WHS4_100,COUNTRY,NOR,YEAR,EUR,Europe,,2005,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1637944,WHS4_100,COUNTRY,ALB,YEAR,EUR,Europe,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1638107,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,2018,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1639684,WHS4_100,COUNTRY,SYC,YEAR,AFR,Africa,,2024,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1639965,WHS4_100,COUNTRY,ROU,YEAR,EUR,Europe,,2023,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1642122,WHS4_100,COUNTRY,GRD,YEAR,AMR,Americas,,2023,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1643187,WHS4_100,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1644902,WHS4_100,COUNTRY,COD,YEAR,AFR,Africa,,2017,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1644938,WHS4_100,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2017,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1646795,WHS4_100,COUNTRY,NLD,YEAR,EUR,Europe,,2005,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1646996,WHS4_100,COUNTRY,AGO,YEAR,AFR,Africa,,2005,,,,,,,,47,47.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1656153,WHS4_100,COUNTRY,MDA,YEAR,EUR,Europe,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1657031,WHS4_100,COUNTRY,TON,YEAR,WPR,Western Pacific,,2011,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1658060,WHS4_100,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2005,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1658564,WHS4_100,COUNTRY,TZA,YEAR,AFR,Africa,,2013,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1659218,WHS4_100,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2019,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1661724,WHS4_100,COUNTRY,HND,YEAR,AMR,Americas,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1663585,WHS4_100,COUNTRY,SYC,YEAR,AFR,Africa,,2016,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1663595,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,2024,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1664321,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,2018,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1667693,WHS4_100,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1667837,WHS4_100,COUNTRY,ARM,YEAR,EUR,Europe,,2021,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1668776,WHS4_100,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2004,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1675858,WHS4_100,COUNTRY,ATG,YEAR,AMR,Americas,,2002,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1677435,WHS4_100,COUNTRY,COD,YEAR,AFR,Africa,,2020,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1679154,WHS4_100,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2014,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1679788,WHS4_100,COUNTRY,ITA,YEAR,EUR,Europe,,2021,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1681436,WHS4_100,COUNTRY,TUR,YEAR,EUR,Europe,,2014,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1681924,WHS4_100,COUNTRY,BEN,YEAR,AFR,Africa,,2023,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1682826,WHS4_100,COUNTRY,BFA,YEAR,AFR,Africa,,2007,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1686537,WHS4_100,COUNTRY,BIH,YEAR,EUR,Europe,,2009,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1690475,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,2011,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1694244,WHS4_100,COUNTRY,BGR,YEAR,EUR,Europe,,2021,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1696678,WHS4_100,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2006,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1700304,WHS4_100,COUNTRY,MLT,YEAR,EUR,Europe,,2019,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1704140,WHS4_100,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2007,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1706342,WHS4_100,COUNTRY,SWZ,YEAR,AFR,Africa,,2015,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1706740,WHS4_100,COUNTRY,GBR,YEAR,EUR,Europe,,2021,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1707933,WHS4_100,COUNTRY,PAN,YEAR,AMR,Americas,,2010,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1711768,WHS4_100,COUNTRY,IRL,YEAR,EUR,Europe,,2009,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1712352,WHS4_100,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2000,,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
