Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5901308,WHS8_110,COUNTRY,CHE,YEAR,EUR,Europe,,2023,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5964896,WHS8_110,COUNTRY,AUT,YEAR,EUR,Europe,,2013,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1106192,WHS8_110,COUNTRY,BIH,YEAR,EUR,Europe,,2006,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4440967,WHS8_110,COUNTRY,MLI,YEAR,AFR,Africa,,2024,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9590484,WHS8_110,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6391071,WHS8_110,COUNTRY,LCA,YEAR,AMR,Americas,,2008,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3207846,WHS8_110,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4847860,WHS8_110,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2007,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3499498,WHS8_110,COUNTRY,NLD,YEAR,EUR,Europe,,2000,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6809401,WHS8_110,GLOBAL,GLOBAL,YEAR,,,,2011,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6841269,WHS8_110,COUNTRY,CRI,YEAR,AMR,Americas,,2023,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8486550,WHS8_110,COUNTRY,ISR,YEAR,EUR,Europe,,2018,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8562901,WHS8_110,REGION,EMR,YEAR,,,,2023,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7025959,WHS8_110,COUNTRY,HRV,YEAR,EUR,Europe,,2009,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8657798,WHS8_110,REGION,AFR,YEAR,,,,2013,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8683286,WHS8_110,COUNTRY,MDA,YEAR,EUR,Europe,,2008,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8721101,WHS8_110,COUNTRY,JAM,YEAR,AMR,Americas,,2021,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8925041,WHS8_110,COUNTRY,SRB,YEAR,EUR,Europe,,2001,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8937822,WHS8_110,COUNTRY,KAZ,YEAR,EUR,Europe,,2021,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
819907,WHS8_110,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7337566,WHS8_110,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,27,27.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7604915,WHS8_110,COUNTRY,ALB,YEAR,EUR,Europe,,2000,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4390096,WHS8_110,COUNTRY,BFA,YEAR,AFR,Africa,,2022,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6060607,WHS8_110,COUNTRY,BRB,YEAR,AMR,Americas,,2016,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1221067,WHS8_110,COUNTRY,EST,YEAR,EUR,Europe,,2023,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1233804,WHS8_110,REGION,AFR,YEAR,,,,2008,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6123965,WHS8_110,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2022,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2915362,WHS8_110,COUNTRY,COK,YEAR,WPR,Western Pacific,,2004,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9419081,WHS8_110,COUNTRY,MNE,YEAR,EUR,Europe,,2009,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1411862,WHS8_110,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2014,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9545920,WHS8_110,COUNTRY,MRT,YEAR,AFR,Africa,,2022,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3055505,WHS8_110,COUNTRY,GAB,YEAR,AFR,Africa,,2019,,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7948378,WHS8_110,COUNTRY,GRD,YEAR,AMR,Americas,,2005,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1577387,WHS8_110,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2005,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4841505,WHS8_110,COUNTRY,TTO,YEAR,AMR,Americas,,2002,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6227,WHS8_110,COUNTRY,AUT,YEAR,EUR,Europe,,2000,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
38194,WHS8_110,COUNTRY,CPV,YEAR,AFR,Africa,,2012,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5152354,WHS8_110,COUNTRY,BWA,YEAR,AFR,Africa,,2000,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2035546,WHS8_110,COUNTRY,SEN,YEAR,AFR,Africa,,2017,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8632348,WHS8_110,COUNTRY,BOL,YEAR,AMR,Americas,,2020,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8733875,WHS8_110,COUNTRY,GNB,YEAR,AFR,Africa,,2021,,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8823105,WHS8_110,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2009,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4034192,WHS8_110,COUNTRY,TGO,YEAR,AFR,Africa,,2012,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7312114,WHS8_110,COUNTRY,SVN,YEAR,EUR,Europe,,2013,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8982494,WHS8_110,COUNTRY,ITA,YEAR,EUR,Europe,,2016,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2597169,WHS8_110,COUNTRY,PAN,YEAR,AMR,Americas,,2009,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2648090,WHS8_110,COUNTRY,GNQ,YEAR,AFR,Africa,,2000,,,,,,,,50,50.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2870769,WHS8_110,COUNTRY,MUS,YEAR,AFR,Africa,,2000,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2896235,WHS8_110,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2012,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6219465,WHS8_110,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2021,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6302174,WHS8_110,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9654071,WHS8_110,COUNTRY,PRT,YEAR,EUR,Europe,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8056335,WHS8_110,COUNTRY,FIN,YEAR,EUR,Europe,,2002,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9673203,WHS8_110,COUNTRY,SLV,YEAR,AMR,Americas,,2014,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1609380,WHS8_110,COUNTRY,PRY,YEAR,AMR,Americas,,2010,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1876633,WHS8_110,REGION,EUR,YEAR,,,,2019,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3588758,WHS8_110,COUNTRY,ISR,YEAR,EUR,Europe,,2010,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5310881,WHS8_110,COUNTRY,ARM,YEAR,EUR,Europe,,2004,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8575712,WHS8_110,COUNTRY,MLI,YEAR,AFR,Africa,,2015,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5392986,WHS8_110,COUNTRY,TZA,YEAR,AFR,Africa,,2004,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7096045,WHS8_110,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2015,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4040611,WHS8_110,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2023,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4091602,WHS8_110,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2009,,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4097977,WHS8_110,COUNTRY,LBR,YEAR,AFR,Africa,,2019,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
883495,WHS8_110,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2005,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7388668,WHS8_110,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2019,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2635351,WHS8_110,COUNTRY,HTI,YEAR,AMR,Americas,,2009,,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7515757,WHS8_110,COUNTRY,SLV,YEAR,AMR,Americas,,2013,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1042544,WHS8_110,COUNTRY,BOL,YEAR,AMR,Americas,,2009,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7846843,WHS8_110,COUNTRY,BLR,YEAR,EUR,Europe,,2014,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1411918,WHS8_110,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4809930,WHS8_110,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2007,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6504570,WHS8_110,COUNTRY,TGO,YEAR,AFR,Africa,,2010,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
44607,WHS8_110,COUNTRY,JAM,YEAR,AMR,Americas,,2011,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
95183,WHS8_110,COUNTRY,MCO,YEAR,EUR,Europe,,2007,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
114281,WHS8_110,COUNTRY,CHL,YEAR,AMR,Americas,,2012,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8270700,WHS8_110,COUNTRY,COL,YEAR,AMR,Americas,,2024,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5063306,WHS8_110,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2024,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
3467735,WHS8_110,COUNTRY,RWA,YEAR,AFR,Africa,,2023,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3697218,WHS8_110,COUNTRY,ZAF,YEAR,AFR,Africa,,2005,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5704654,WHS8_110,COUNTRY,MCO,YEAR,EUR,Europe,,2018,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2470088,WHS8_110,COUNTRY,COL,YEAR,AMR,Americas,,2004,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7433254,WHS8_110,COUNTRY,GIN,YEAR,AFR,Africa,,2022,,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5927004,WHS8_110,COUNTRY,ALB,YEAR,EUR,Europe,,2003,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7770487,WHS8_110,COUNTRY,CAF,YEAR,AFR,Africa,,2009,,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1291024,WHS8_110,COUNTRY,FRA,YEAR,EUR,Europe,,2007,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2985452,WHS8_110,COUNTRY,IRL,YEAR,EUR,Europe,,2004,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4638771,WHS8_110,COUNTRY,SUR,YEAR,AMR,Americas,,2018,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1501006,WHS8_110,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6422920,WHS8_110,COUNTRY,PRT,YEAR,EUR,Europe,,2020,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3176041,WHS8_110,COUNTRY,NGA,YEAR,AFR,Africa,,2024,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6429296,WHS8_110,COUNTRY,MUS,YEAR,AFR,Africa,,2012,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9774600,WHS8_110,COUNTRY,MWI,YEAR,AFR,Africa,,2011,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1755441,WHS8_110,COUNTRY,BFA,YEAR,AFR,Africa,,2014,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1755462,WHS8_110,COUNTRY,VEN,YEAR,AMR,Americas,,2022,,,,,,,,52,52.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8334272,WHS8_110,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2006,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
329976,WHS8_110,COUNTRY,CMR,YEAR,AFR,Africa,,2004,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6955950,WHS8_110,COUNTRY,RUS,YEAR,EUR,Europe,,2010,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
457053,WHS8_110,COUNTRY,KGZ,YEAR,EUR,Europe,,2008,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
476219,WHS8_110,COUNTRY,ARM,YEAR,EUR,Europe,,2014,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
845422,WHS8_110,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2008,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7420586,WHS8_110,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2002,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7465113,WHS8_110,COUNTRY,MRT,YEAR,AFR,Africa,,2003,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4218688,WHS8_110,COUNTRY,CZE,YEAR,EUR,Europe,,2005,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4256834,WHS8_110,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2015,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6092439,WHS8_110,COUNTRY,SRB,YEAR,EUR,Europe,,2024,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4472988,WHS8_110,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7770496,WHS8_110,COUNTRY,TKM,YEAR,EUR,Europe,,2021,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6175074,WHS8_110,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2017,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9501455,WHS8_110,COUNTRY,BGR,YEAR,EUR,Europe,,2003,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8011849,WHS8_110,COUNTRY,BLR,YEAR,EUR,Europe,,2001,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1520112,WHS8_110,COUNTRY,SWE,YEAR,EUR,Europe,,2000,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4835208,WHS8_110,COUNTRY,GUY,YEAR,AMR,Americas,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3633468,WHS8_110,COUNTRY,CUB,YEAR,AMR,Americas,,2015,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2117881,WHS8_110,REGION,SEAR,YEAR,,,,2014,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8645183,WHS8_110,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
539852,WHS8_110,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2002,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7096118,WHS8_110,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2013,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2235166,WHS8_110,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2012,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9059158,WHS8_110,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2021,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1055330,WHS8_110,COUNTRY,JAM,YEAR,AMR,Americas,,2002,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5971394,WHS8_110,COUNTRY,LVA,YEAR,EUR,Europe,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9311394,WHS8_110,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2010,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
